file,key,name,demographics,eligibility,safety_ae,score_3
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,N,N,N,0
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03315143,SCORED,N,N,N,0
SOTATERCEPT_PAH_REVIEW.html,NCT04576988,STELLAR,N,N,N,0
SPARSENTAN_IGAN_REVIEW.html,NCT03762850,PROTECT,N,N,N,0
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT02696785,MEASURE 4,N,N,N,0
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928704,BE MOBILE 1,N,N,N,0
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928743,BE MOBILE 2,N,N,N,0
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT04169373,SELECT-AXIS 2,N,N,N,0
TARLATAMAB_SCLC_REVIEW.html,NCT05060016,DeLLphi-301,N,N,N,0
TAVR_LOWRISK_REVIEW.html,NCT02675114,PARTNER 3,N,N,N,0
TAVR_LOWRISK_REVIEW.html,NCT02701283,Evolut Low Risk,N,N,N,0
TAVR_LOWRISK_REVIEW.html,NCT01057173,NOTION,N,N,N,0
TB_DRUG_SUSCEPTIBLE_4MO_REVIEW.html,NCT02410772,Study 31 / A5349 (4-month rifapentine-mo,N,N,N,0
TB_PREVENTION_NMA_REVIEW.html,NCT01404312,BRIEF-TB / A5279 (1HP),N,N,N,0
TB_PREVENTION_NMA_REVIEW.html,NCT00023452,TBTC Study 26 / PREVENT TB (3HP),N,N,N,0
TB_PREVENTION_NMA_REVIEW.html,NCT01582711,iAdhere / TBTC Study 33 (3HP SAT vs DOT),N,N,N,0
TB_PREVENTION_REVIEW.html,NCT01404312,BRIEF-TB / A5279,N,N,N,0
TDXD_HER2LOW_BC_REVIEW.html,NCT03734029,DESTINY-Breast04,N,N,N,0
TDXD_HER2LOW_BC_REVIEW.html,NCT04494425,DESTINY-Breast06,N,N,N,0
TEPLIZUMAB_T1D_REVIEW.html,NCT01030861,TN-10,N,N,N,0
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04184622,SURMOUNT-1,N,N,N,0
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657003,SURMOUNT-2,N,N,N,0
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657016,SURMOUNT-3,N,N,N,0
TIRZEPATIDE_T2D_REVIEW.html,NCT03954834,SURPASS-1,N,N,N,0
TIRZEPATIDE_T2D_REVIEW.html,NCT03882970,SURPASS-3,N,N,N,0
TIRZEPATIDE_T2D_REVIEW.html,NCT04039503,SURPASS-5,N,N,N,0
TIRZEPATIDE_T2D_REVIEW.html,NCT03987919,SURPASS-2,N,N,N,0
TIRZEPATIDE_T2D_REVIEW.html,NCT03730662,SURPASS-4,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT01949948,NOR-TEST,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT03889249,AcT,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT04797013,TRACE-2,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT02388061,EXTEND-IA TNK,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT03854500,NOR-TEST 2 Part A,N,N,N,0
TNK_VS_TPA_STROKE_REVIEW.html,NCT02814409,ATTEST-2,N,N,N,0
TOFACITINIB_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,N,N,N,0
TOFACITINIB_UC_REVIEW.html,NCT01458951,OCTAVE Induction 2,N,N,N,0
TOFACITINIB_UC_REVIEW.html,NCT01458574,OCTAVE Sustain,N,N,N,0
TYVAC_TYPHOID_REVIEW.html,NCT03299426,TyVAC Malawi,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT00036439,ACT-1,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT00408629,ULTRA-2,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT00488774,PURSUIT-SC,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT00783718,GEMINI-1,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT02407236,UNIFI-induction,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT01465763,OCTAVE-1,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT02819635,U-ACHIEVE,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT02435992,TRUE-NORTH,N,N,N,0
UC_BIOLOGICS_NMA_REVIEW.html,NCT03518086,LUCENT-1,N,N,N,0
UPADACITINIB_CD_REVIEW.html,NCT03345849,U-EXCEL,N,N,N,0
UPADACITINIB_CD_REVIEW.html,NCT03345836,U-EXCEED,N,N,N,0
UPADACITINIB_CD_REVIEW.html,NCT03345823,U-ENDURE,N,N,N,0
VENETOCLAX_AML_REVIEW.html,NCT02993523,VIALE-A,N,N,N,0
VENETOCLAX_AML_REVIEW.html,NCT03069352,VIALE-C,N,N,N,0
VENETOCLAX_CLL_REVIEW.html,NCT02242942,CLL14,N,N,N,0
VENETOCLAX_CLL_REVIEW.html,NCT02005471,MURANO,N,N,N,0
VENETOCLAX_CLL_REVIEW.html,NCT02950051,CLL13/GAIA,N,N,N,0
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,NCT01169259,VITAL (Manson 2019),N,N,N,0
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,LEGACY-ACTRN12613000743763-DHEALTH,D-Health (Neale 2022),N,N,N,0
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,LEGACY-ACTRN12611000402943-VIDA,ViDA (Khaw 2017),N,N,N,0
VOCLOSPORIN_LN_REVIEW.html,NCT03021499,AURORA 1,N,N,N,0
VORASIDENIB_GLIOMA_REVIEW.html,NCT04164901,INDIGO,N,N,N,0
VUTRISIRAN_ATTR_REVIEW.html,NCT04153149,HELIOS-B,N,N,N,0
YELLOW_FEVER_FRACTIONAL_REVIEW.html,LEGACY-NONNCT-CASEY-2019-YF,Casey 2019 Kinshasa (1/5 fractional 17DD,N,N,N,0
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03504397,SPOTLIGHT,N,N,N,0
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03653507,GLOW,N,N,N,0
ZURANOLONE_PPD_REVIEW.html,NCT04442503,SKYLARK,N,N,N,0
ZURANOLONE_PPD_REVIEW.html,NCT02978326,ROBIN,N,N,N,0
