file,key,claim_name,claim_year,pmid,verdict,claim_nct,pubmed_registered_ncts,match,pubmed_title,pubmed_year
GLP1_CVOT_NMA_REVIEW.html,NCT01720446,SUSTAIN-6,2016,27633186,OK,NCT01720446,NCT01720446,YES,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2016
GLP1_CVOT_NMA_REVIEW.html,NCT01394952,REWIND,2019,31189511,OK,NCT01394952,NCT01394952,YES,"Dulaglutide and cardiovascular outcomes in type 2 diabetes (REWIND): a double-blind, randomised plac",2019
GLP1_CVOT_NMA_REVIEW.html,NCT02692716,PIONEER-6,2019,31185157,OK,NCT02692716,NCT02692716,YES,Oral Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2019
GLP1_CVOT_NMA_REVIEW.html,NCT01147250,ELIXA,2015,26630143,OK,NCT01147250,NCT01147250,YES,Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome.,2015
GLP1_CVOT_NMA_REVIEW.html,NCT02465515,HARMONY-Outcomes,2018,30291013,OK,NCT02465515,NCT02465515,YES,Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease ,2018
GLP1_CVOT_NMA_REVIEW.html,NCT01144338,EXSCEL,2017,28910237,OK,NCT01144338,NCT01144338,YES,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017
GLP1_CVOT_NMA_REVIEW.html,NCT03496298,AMPLITUDE-O,2021,34215025,OK,NCT03496298,NCT03496298,YES,Cardiovascular and Renal Outcomes with Efpeglenatide in Type 2 Diabetes.,2021
GLP1_CVOT_REVIEW.html,NCT01147250,ELIXA,2015,26630143,OK,NCT01147250,NCT01147250,YES,Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome.,2015
GLP1_CVOT_REVIEW.html,NCT01179048,LEADER,2016,27295427,OK,NCT01179048,NCT01179048,YES,Liraglutide and Cardiovascular Outcomes in Type 2 Diabetes.,2016
GLP1_CVOT_REVIEW.html,NCT01720446,SUSTAIN-6,2016,27633186,OK,NCT01720446,NCT01720446,YES,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2016
GLP1_CVOT_REVIEW.html,NCT01144338,EXSCEL,2017,28910237,OK,NCT01144338,NCT01144338,YES,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017
GLP1_CVOT_REVIEW.html,NCT02465515,HARMONY Outcomes,2018,30291013,OK,NCT02465515,NCT02465515,YES,Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease ,2018
GLP1_CVOT_REVIEW.html,NCT01394952,REWIND,2019,31189511,OK,NCT01394952,NCT01394952,YES,"Dulaglutide and cardiovascular outcomes in type 2 diabetes (REWIND): a double-blind, randomised plac",2019
GLP1_CVOT_REVIEW.html,NCT02692716,PIONEER 6,2019,31185157,OK,NCT02692716,NCT02692716,YES,Oral Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2019
GLP1_CVOT_REVIEW.html,NCT03574597,SELECT,2023,39222642,OK,NCT03574597,"NCT03574597,NCT03819153,NCT04788511,NCT04916470",YES,Semaglutide versus placebo in patients with heart failure and mildly reduced or preserved ejection f,2024
GLP1_CVOT_REVIEW.html,NCT03496298,AMPLITUDE-O,2021,34215025,OK,NCT03496298,NCT03496298,YES,Cardiovascular and Renal Outcomes with Efpeglenatide in Type 2 Diabetes.,2021
GLP1_CVOT_REVIEW.html,NCT03914326,SOUL,2025,40162642,OK,NCT03914326,NCT03914326,YES,Oral Semaglutide and Cardiovascular Outcomes in High-Risk Type 2 Diabetes.,2025
GLP1_MASH_NMA_REVIEW.html,NCT04822181,ESSENCE,2024,39412509,OK,NCT04822181,NCT04822181,YES,Semaglutide 2.4 mg in Participants With Metabolic Dysfunction-Associated Steatohepatitis: Baseline C,2024
GLP1_MASH_NMA_REVIEW.html,NCT04166773,SYNERGY-NASH,2024,38842432,NO_DATABANK,NCT04166773,,,"A qualitative exploration of facilitators and barriers to adopting a healthy lifestyle among Black, ",2024
GLP1_MASH_NMA_REVIEW.html,NCT02970942,Newsome NAFLD,2021,33185364,OK,NCT02970942,NCT02970942,YES,A Placebo-Controlled Trial of Subcutaneous Semaglutide in Nonalcoholic Steatohepatitis.,2021
HCC_1L_NMA_REVIEW.html,NCT03434379,IMbrave150,2020,32402160,OK,NCT03434379,NCT03434379,YES,Atezolizumab plus Bevacizumab in Unresectable Hepatocellular Carcinoma.,2020
HCC_1L_NMA_REVIEW.html,NCT03298451,HIMALAYA,2022,35687509,NO_DATABANK,NCT03298451,,,Dearomatization [4+2] Cycloaddition of Nonactivated Benzene Derivatives.,2022
HCC_1L_NMA_REVIEW.html,NCT04039607,CheckMate 9DW,2024,39245040,NO_DATABANK,NCT04039607,,,p16 Immunohistochemical Patterns in Triple-Negative Breast Cancer: Clinical and Genomic Similarities,2025
HCC_1L_NMA_REVIEW.html,NCT03713593,LEAP-002,2023,38039993,OK,NCT03713593,NCT03713593,YES,Lenvatinib plus pembrolizumab versus lenvatinib plus placebo for advanced hepatocellular carcinoma (,2023
HEMOPHILIA_GENE_THERAPY_NMA_REVIEW.html,NCT03370913,GENEr8-1 (Ozelo 2022),2022,35294811,OK,NCT03370913,NCT03370913,YES,Valoctocogene Roxaparvovec Gene Therapy for Hemophilia A.,2022
HEMOPHILIA_GENE_THERAPY_NMA_REVIEW.html,NCT03569891,HOPE-B (Pipe 2023),2023,36812434,OK,NCT03569891,NCT03569891,YES,Gene Therapy with Etranacogene Dezaparvovec for Hemophilia B.,2023
HEMOPHILIA_GENE_THERAPY_NMA_REVIEW.html,NCT04370054,"AFFINE (giroctocogene fitelparvovec, 2024)",2024,39504078,NO_DATABANK,NCT04370054,,,"Complete vaccination coverage of children born in 2017-2018, living in urban areas of state capitals",2024
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940341,"GS-US-320-0108 (TAF vs TDF, HBeAg-negative)",2016,27916343,NO_DATABANK,NCT01940341,,,Cardiac autophagic vacuolation in severe X-linked myopathy with excessive autophagy.,2017
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940471,"GS-US-320-0110 (TAF vs TDF, HBeAg-positive)",2016,27989565,NO_DATABANK,NCT01940471,,,"Tracking food intake as bites: Effects on cognitive resources, eating enjoyment, and self-control.",2017
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02201940,ASTRAL-1,2015,26571066,OK,NCT02201940,NCT02201940,YES,"Sofosbuvir and Velpatasvir for HCV Genotype 1, 2, 4, 5, and 6 Infection.",2015
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02201953,ASTRAL-3,2015,26575258,OK,NCT02201953,"NCT02201953,NCT02220998",YES,Sofosbuvir and Velpatasvir for HCV Genotype 2 and 3 Infection.,2015
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02642432,EXPEDITION-1,2017,28728681,NO_DATABANK,NCT02642432,,,Embryonic hematopoiesis under microscopic observation.,2017
HER2_LOW_ADC_NMA_REVIEW.html,NCT03734029,DESTINY-Breast04,2022,35665782,OK,NCT03734029,NCT03734029,YES,Trastuzumab Deruxtecan in Previously Treated HER2-Low Advanced Breast Cancer.,2022
HER2_LOW_ADC_NMA_REVIEW.html,NCT04494425,DESTINY-Breast06,2024,39282896,OK,NCT04494425,NCT04494425,YES,Trastuzumab Deruxtecan after Endocrine Therapy in Metastatic Breast Cancer.,2024
HER2_LOW_ADC_NMA_REVIEW.html,NCT03901339,TROPiCS-02,2023,37633306,OK,NCT03901339,NCT03901339,YES,Overall survival with sacituzumab govitecan in hormone receptor-positive and human epidermal growth ,2023
HER2_LOW_ADC_NMA_REVIEW.html,NCT05374512,TROPION-Breast01,2024,39226544,NO_DATABANK,NCT05374512,,,"The SoCAP (Social Communication, Affiliation, and Presence) Taxonomy of Social Features: Scoping Rev",2024
HF_QUADRUPLE_NMA_REVIEW.html,NCT03036124,DAPA-HF,2019,31535829,OK,NCT03036124,NCT03036124,YES,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,2020,32865377,OK,NCT03057977,NCT03057977,YES,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020
HF_QUADRUPLE_NMA_REVIEW.html,NCT03619213,DELIVER,2022,36027562,NO_DATABANK,NCT03619213,,,REVIVE-ing a Weak Heart - Details Matter.,2022
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,2021,34449189,OK,NCT03057951,NCT03057951,YES,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021
HF_QUADRUPLE_NMA_REVIEW.html,NCT01035255,PARADIGM-HF,2014,25176015,OK,NCT01035255,NCT01035255,YES,Angiotensin-neprilysin inhibition versus enalapril in heart failure.,2014
HF_QUADRUPLE_NMA_REVIEW.html,NCT04435626,FINEARTS-HF,2024,39213592,NO_DATABANK,NCT04435626,,,Color Change of Indole Squaraine between Blue and Yellow with Golden Luster.,2024
HIDRADENITIS_SUPPURATIVA_NMA_REVIEW.html,NCT01468207,PIONEER I (Kimball 2016),2016,27518661,OK,NCT01468207,"NCT01468207,NCT01468233",YES,Two Phase 3 Trials of Adalimumab for Hidradenitis Suppurativa.,2016
HIDRADENITIS_SUPPURATIVA_NMA_REVIEW.html,NCT01468233,PIONEER II (Kimball 2016),2016,27518661,OK,NCT01468233,"NCT01468207,NCT01468233",YES,Two Phase 3 Trials of Adalimumab for Hidradenitis Suppurativa.,2016
HIDRADENITIS_SUPPURATIVA_NMA_REVIEW.html,NCT04242446,BE HEARD I (Kimball 2024),2024,38762292,NO_DATABANK,NCT04242446,,,Evidence of leprosy post exposure prophylaxis in highly endemic regions.,2024
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02879305,ASCEND-D,2021,34739192,NO_DATABANK,NCT02879305,,,"Lactic acidosis, a potential toxicity from drug-drug interaction related to concomitant ribociclib a",2022
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02876835,ASCEND-ND,2021,34739196,OK,NCT02876835,NCT02876835,YES,Daprodustat for the Treatment of Anemia in Patients Not Undergoing Dialysis.,2021
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02648347,PRO2TECT,2021,33913637,OK,NCT02648347,"NCT02648347,NCT02680574",YES,Vadadustat in Patients with Anemia and Non-Dialysis-Dependent CKD.,2021
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02892149,INNO2VATE,2021,33913638,OK,NCT02892149,"NCT02865850,NCT02892149",YES,Safety and Efficacy of Vadadustat for Anemia in Patients Undergoing Dialysis.,2021
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02052310,HIMALAYAS,2021,33408137,NO_DATABANK,NCT02052310,,,Adverse Maternal and Fetal Outcomes in a Novel Experimental Model of Pregnancy after Recovery from R,2021
HIGH_EFFICACY_MS_REVIEW.html,NCT01247324,OPERA-I,2017,28002679,OK,NCT01247324,"NCT01247324,NCT01412333",YES,Ocrelizumab versus Interferon Beta-1a in Relapsing Multiple Sclerosis.,2017
HIGH_EFFICACY_MS_REVIEW.html,NCT01412333,OPERA-II,2017,28002679,OK,NCT01412333,"NCT01247324,NCT01412333",YES,Ocrelizumab versus Interferon Beta-1a in Relapsing Multiple Sclerosis.,2017
HIGH_EFFICACY_MS_REVIEW.html,NCT02792218,ASCLEPIOS-I,2020,32757523,OK,NCT02792218,"NCT02792218,NCT02792231",YES,Ofatumumab versus Teriflunomide in Multiple Sclerosis.,2020
HIGH_EFFICACY_MS_REVIEW.html,NCT02792231,ASCLEPIOS-II,2020,32757523,OK,NCT02792231,"NCT02792218,NCT02792231",YES,Ofatumumab versus Teriflunomide in Multiple Sclerosis.,2020
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262,ADVANCE DTG/TAF,2019,31339677,OK,NCT03122262,NCT03122262,YES,Dolutegravir plus Two Different Prodrugs of Tenofovir to Treat HIV.,2019
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262_TDF,ADVANCE DTG/TDF,2019,31339677,OK,NCT03122262,NCT03122262,YES,Dolutegravir plus Two Different Prodrugs of Tenofovir to Treat HIV.,2019
HIV_ART_TIMING_NMA_REVIEW.html,NCT00867048,START (INSIGHT 2015),2015,26192873,OK,NCT00867048,NCT00867048,YES,Initiation of Antiretroviral Therapy in Early Asymptomatic HIV Infection.,2015
HIV_ART_TIMING_NMA_REVIEW.html,NCT00495651,TEMPRANO (ANRS 12136),2015,26192872,NO_DATABANK,NCT00495651,,,"Characterization of Salmonella enterica Serovar 4,[5],12:i:- Isolates from Korean Food Animals.",2015
HIV_ART_TIMING_NMA_REVIEW.html,NCT00074581,HPTN 052 (Cohen 2011/2016),2016,27424812,OK,NCT00074581,NCT00074581,YES,Antiretroviral Therapy for the Prevention of HIV-1 Transmission.,2016
HIV_LA_PREP_NMA_REVIEW.html,NCT02720094,HPTN 083,2021,34379922,OK,NCT02720094,NCT02720094,YES,Cabotegravir for HIV Prevention in Cisgender Men and Transgender Women.,2021
HIV_LA_PREP_NMA_REVIEW.html,NCT03164564,HPTN 084,2022,35378077,OK,NCT03164564,NCT03164564,YES,"Cabotegravir for the prevention of HIV-1 in women: results from HPTN 084, a phase 3, randomised clin",2022
HIV_LA_PREP_NMA_REVIEW.html,NCT04994509,PURPOSE-1,2024,39046957,NO_DATABANK,NCT04994509,,,Comparative Ocular Pharmacokinetics of Dexamethasone Implants in Rabbits.,2024
HIV_LA_PREP_NMA_REVIEW.html,NCT04925752,PURPOSE-2,2024,39565037,NO_DATABANK,NCT04925752,,,Further Validation of the Triarchic Model of Grit Scale (TMGS) in Chinese Adolescents.,2025
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02720094,HPTN 083,2021,34379922,OK,NCT02720094,NCT02720094,YES,Cabotegravir for HIV Prevention in Cisgender Men and Transgender Women.,2021
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT03164564,HPTN 084,2022,35594553,NO_DATABANK,NCT03164564,,,Effect of Antiviral Treatment on Hepatitis B Virus Integration and Hepatocyte Clonal Expansion.,2023
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02842086,DISCOVER (F/TAF vs F/TDF),2020,32896293,NO_DATABANK,NCT02842086,,,Azithromycin for severe COVID-19.,2020
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00091936,SAPiT (Karim 2010+2011),2011,21345101,NO_DATABANK,NCT00091936,,,Association between body-mass index and risk of death in more than 1 million Asians.,2011
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00108862,STRIDE / ACTG A5221 (Havlir 2011),2011,22010914,OK,NCT00108862,NCT00108862,YES,Timing of antiretroviral therapy for HIV-1 infection and tuberculosis.,2011
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00226434,CAMELIA (Blanc 2011),2011,22010913,NCT_MISMATCH,NCT00226434,NCT01300481,NO,Earlier versus later start of antiretroviral therapy in HIV-infected adults with tuberculosis.,2011
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256,KEN-SHE bivalent,2022,35143335,NO_DATABANK,NCT03675256,,,Call for Special Issue Papers: Virtual Emotions: Understanding Affective Experiences in the Metavers,2022
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256_NONAV,KEN-SHE nonavalent,2022,35143335,NO_DATABANK,NCT03675256,,,Call for Special Issue Papers: Virtual Emotions: Understanding Affective Experiences in the Metavers,2022
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT02834637,DoRIS 1d-vs-3d bivalent,2022,36410354,NO_DATABANK,NCT02834637,,,"Breast Cancer Screening Modalities, Recommendations, and Novel Imaging Techniques.",2023
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00122681,PATRICIA Cervarix 3-dose,2009,19586656,OK,NCT00122681,NCT00122681,YES,Efficacy of human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine against cervical infection and ,2009
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00092534,FUTURE II Gardasil-4 3-dose,2007,17494925,OK,NCT00092534,NCT00092534,YES,Quadrivalent vaccine against human papillomavirus to prevent high-grade cervical lesions.,2007
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT03675256,KEN SHE single-dose (Barnabas 2022),2022,36475220,NO_DATABANK,NCT03675256,,,Dilated Cardiomyopathy in Children: Early Detection and Treatment.,2022
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT01448109,ADRENAL (Venkatesh 2018),2018,29347874,OK,NCT01448109,NCT01448109,YES,Adjunctive Glucocorticoid Therapy in Patients with Septic Shock.,2018
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00625209,APROCCHSS (Annane 2018),2018,29490185,OK,NCT00625209,NCT00625209,YES,Hydrocortisone plus Fludrocortisone for Adults with Septic Shock.,2018
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00670254,HYPRESS (Keh 2016),2016,27695822,NO_DATABANK,NCT00670254,,,Alternative Strategies to Inpatient Hospitalization for Acute Medical Conditions: A Systematic Revie,2016
ICU_SEDATION_NMA_REVIEW.html,NCT01728558,SPICE-III (Shehabi 2019),2019,30815110,NO_DATABANK,NCT01728558,,,A systematic comparison of contemporary automatic speech recognition engines for conversational clin,2018
ICU_SEDATION_NMA_REVIEW.html,NCT00466492,Strom 2010 no-sedation,2010,20116842,OK,NCT00466492,NCT00466492,YES,A protocol of no sedation for critically ill patients receiving mechanical ventilation: a randomised,2010
ICU_SEDATION_NMA_REVIEW.html,NCT03653832,A2B Trial (Lewis 2025),2025,40388916,OK,NCT03653832,NCT03653832,YES,Dexmedetomidine- or Clonidine-Based Sedation Compared With Propofol in Critically Ill Patients: The ,2025
IL23_PSA_NMA_REVIEW.html,NCT03675308,KEEPsAKE-1,2022,35134812,NO_DATABANK,NCT03675308,,,Challenges and Management of Long COVID in Individuals with Hematological Illnesses.,2022
IL23_PSA_NMA_REVIEW.html,NCT03671148,KEEPsAKE-2,2022,35134811,NO_DATABANK,NCT03671148,,,COVID-19 in Patients with Hematologic Malignancies: Outcomes and Options for Treatments.,2022
IL23_PSA_NMA_REVIEW.html,NCT03162796,DISCOVER-1,2020,32178765,OK,NCT03162796,NCT03162796,YES,Guselkumab in patients with active psoriatic arthritis who were biologic-naive or had previously rec,2020
IL23_PSA_NMA_REVIEW.html,NCT03158285,DISCOVER-2,2020,32178766,OK,NCT03158285,NCT03158285,YES,"Guselkumab in biologic-naive patients with active psoriatic arthritis (DISCOVER-2): a double-blind, ",2020
IL23_PSORIASIS_REVIEW.html,NCT02207231,VOYAGE 1,2017,28057360,NO_DATABANK,NCT02207231,,,"Efficacy and safety of guselkumab, an anti-interleukin-23 monoclonal antibody, compared with adalimu",2017
IL23_PSORIASIS_REVIEW.html,NCT02684370,UltIMMa-1,2018,30097359,OK,NCT02684370,"NCT02684357,NCT02684370",YES,Efficacy and safety of risankizumab in moderate-to-severe plaque psoriasis (UltIMMa-1 and UltIMMa-2),2018
IL23_PSORIASIS_REVIEW.html,NCT01722331,reSURFACE 1,2017,28596043,OK,NCT01722331,"NCT01722331,NCT01729754",YES,Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2,2017
IL_PSORIASIS_NMA_REVIEW.html,NCT02207231,VOYAGE 1,2017,28057360,NO_DATABANK,NCT02207231,,,"Efficacy and safety of guselkumab, an anti-interleukin-23 monoclonal antibody, compared with adalimu",2017
IL_PSORIASIS_NMA_REVIEW.html,NCT02684370,UltIMMa-1,2018,30097359,OK,NCT02684370,"NCT02684357,NCT02684370",YES,Efficacy and safety of risankizumab in moderate-to-severe plaque psoriasis (UltIMMa-1 and UltIMMa-2),2018
IL_PSORIASIS_NMA_REVIEW.html,NCT01474512,UNCOVER-1,2016,27299809,OK,NCT01474512,"NCT01474512,NCT01597245,NCT01646177",YES,Phase 3 Trials of Ixekizumab in Moderate-to-Severe Plaque Psoriasis.,2016
IL_PSORIASIS_NMA_REVIEW.html,NCT01597245,UNCOVER-2,2016,26072109,OK,NCT01597245,"NCT01597245,NCT01646177",YES,Comparison of ixekizumab with etanercept or placebo in moderate-to-severe psoriasis (UNCOVER-2 and U,2015
IL_PSORIASIS_NMA_REVIEW.html,NCT01646177,UNCOVER-3,2016,26072109,OK,NCT01646177,"NCT01597245,NCT01646177",YES,Comparison of ixekizumab with etanercept or placebo in moderate-to-severe psoriasis (UNCOVER-2 and U,2015
IL_PSORIASIS_NMA_REVIEW.html,NCT01365455,ERASURE,2014,25007392,OK,NCT01365455,"NCT01358578,NCT01365455",YES,Secukinumab in plaque psoriasis--results of two phase 3 trials.,2014
IL_PSORIASIS_NMA_REVIEW.html,NCT01358578,FIXTURE,2014,25007392,OK,NCT01358578,"NCT01358578,NCT01365455",YES,Secukinumab in plaque psoriasis--results of two phase 3 trials.,2014
IL_PSORIASIS_NMA_REVIEW.html,NCT03536884,BE RADIANT,2021,33891380,OK,NCT03536884,NCT03536884,YES,Bimekizumab versus Secukinumab in Plaque Psoriasis.,2021
IL_PSORIASIS_NMA_REVIEW.html,NCT03370133,BE VIVID,2021,33549193,OK,NCT03370133,NCT03370133,YES,Bimekizumab versus ustekinumab for the treatment of moderate to severe plaque psoriasis (BE VIVID): ,2021
IL_PSORIASIS_NMA_REVIEW.html,NCT03412747,BE SURE,2021,33891379,OK,NCT03412747,NCT03412747,YES,Bimekizumab versus Adalimumab in Plaque Psoriasis.,2021
IL_PSORIASIS_NMA_REVIEW.html,NCT01708590,AMAGINE-1,2016,26914406,NO_DATABANK,NCT01708590,,,"A prospective phase III, randomized, double-blind, placebo-controlled study of brodalumab in patient",2016
IL_PSORIASIS_NMA_REVIEW.html,NCT01722331,reSURFACE-1,2017,28596043,OK,NCT01722331,"NCT01722331,NCT01729754",YES,Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2,2017
IL_PSORIASIS_NMA_REVIEW.html,NCT01729754,reSURFACE-2,2017,28596043,OK,NCT01729754,"NCT01722331,NCT01729754",YES,Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2,2017
IL_PSORIASIS_NMA_REVIEW.html,NCT01708603,AMAGINE-2,2015,26422722,OK,NCT01708603,"NCT01708603,NCT01708629",YES,Phase 3 Studies Comparing Brodalumab with Ustekinumab in Psoriasis.,2015
IL_PSORIASIS_NMA_REVIEW.html,NCT02074982,CLEAR,2015,26092291,OK,NCT02074982,NCT02074982,YES,Secukinumab is superior to ustekinumab in clearing skin of subjects with moderate to severe plaque p,2015
IL_PSORIASIS_NMA_REVIEW.html,NCT03410992,BE READY,2021,33549192,OK,NCT03410992,NCT03410992,YES,"Bimekizumab efficacy and safety in moderate to severe plaque psoriasis (BE READY): a multicentre, do",2021
INAVOLISIB_BC_REVIEW.html,NCT04191499,INAVO120,2024,39282919,NO_DATABANK,NCT04191499,,,Flaxseed oil attenuates PFOS-induced testicular damage by regulating RNA alternative splicing.,2024
INCLISIRAN_REVIEW.html,NCT03397121,ORION-9,2020,32197277,OK,NCT03397121,NCT03397121,YES,Inclisiran for the Treatment of Heterozygous Familial Hypercholesterolemia.,2020
INCLISIRAN_REVIEW.html,NCT03399370,ORION-10,2020,32187462,OK,NCT03399370,"NCT03399370,NCT03400800",YES,Two Phase 3 Trials of Inclisiran in Patients with Elevated LDL Cholesterol.,2020
INCLISIRAN_REVIEW.html,NCT03400800,ORION-11,2020,32187462,OK,NCT03400800,"NCT03399370,NCT03400800",YES,Two Phase 3 Trials of Inclisiran in Patients with Elevated LDL Cholesterol.,2020
INCRETINS_T2D_NMA_REVIEW.html,NCT03954834,SURPASS-1,2021,34186022,OK,NCT03954834,NCT03954834,YES,Efficacy and safety of a novel dual GIP and GLP-1 receptor agonist tirzepatide in patients with type,2021
INCRETINS_T2D_NMA_REVIEW.html,NCT03987919,SURPASS-2,2021,34170647,OK,NCT03987919,NCT03987919,YES,Tirzepatide versus Semaglutide Once Weekly in Patients with Type 2 Diabetes.,2021
INCRETINS_T2D_NMA_REVIEW.html,NCT02054897,SUSTAIN-1,2017,28110911,OK,NCT02054897,NCT02054897,YES,Efficacy and safety of once-weekly semaglutide monotherapy versus placebo in patients with type 2 di,2017
INCRETINS_T2D_NMA_REVIEW.html,NCT01885208,SUSTAIN-3,2018,29766634,NO_DATABANK,NCT01885208,,,Semaglutide induces weight loss in subjects with type 2 diabetes regardless of baseline BMI or gastr,2018
INCRETINS_T2D_NMA_REVIEW.html,NCT02648204,SUSTAIN-7,2018,29397376,OK,NCT02648204,NCT02648204,YES,Semaglutide versus dulaglutide once weekly in patients with type 2 diabetes (SUSTAIN 7): a randomise,2018
INCRETINS_T2D_NMA_REVIEW.html,NCT00518882,LEAD-6,2009,19515413,OK,NCT00518882,NCT00518882,YES,"Liraglutide once a day versus exenatide twice a day for type 2 diabetes: a 26-week randomised, paral",2009
INCRETINS_T2D_NMA_REVIEW.html,NCT01624259,AWARD-6,2014,25018121,OK,NCT01624259,NCT01624259,YES,Once-weekly dulaglutide versus once-daily liraglutide in metformin-treated patients with type 2 diab,2014
INCRETINS_T2D_NMA_REVIEW.html,NCT00318461,LEAD-2,2009,18931095,OK,NCT00318461,NCT00318461,YES,"Efficacy and safety comparison of liraglutide, glimepiride, and placebo, all in combination with met",2009
INCRETINS_T2D_NMA_REVIEW.html,NCT01720446,SUSTAIN-6,2016,27633186,OK,NCT01720446,NCT01720446,YES,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2016
INCRETINS_T2D_NMA_REVIEW.html,NCT01144338,EXSCEL,2017,28910237,OK,NCT01144338,NCT01144338,YES,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017
INCRETINS_T2D_NMA_REVIEW.html,NCT02863419,PIONEER-4,2019,31186120,OK,NCT02863419,NCT02863419,YES,Oral semaglutide versus subcutaneous liraglutide and placebo in type 2 diabetes (PIONEER 4): a rando,2019
INCRETINS_T2D_NMA_REVIEW.html,NCT02607865,PIONEER-3,2019,30903796,OK,NCT02607865,NCT02607865,YES,Effect of Additional Oral Semaglutide vs Sitagliptin on Glycated Hemoglobin in Adults With Type 2 Di,2019
INCRETINS_T2D_NMA_REVIEW.html,NCT01930188,SUSTAIN-2,2017,28385659,OK,NCT01930188,NCT01930188,YES,Efficacy and safety of once-weekly semaglutide versus once-daily sitagliptin as an add-on to metform,2017
INCRETINS_T2D_NMA_REVIEW.html,NCT03882970,SURPASS-3,2021,34370970,OK,NCT03882970,NCT03882970,YES,Once-weekly tirzepatide versus once-daily insulin degludec as add-on to metformin with or without SG,2021
INCRETINS_T2D_NMA_REVIEW.html,NCT03730662,SURPASS-4,2021,34672967,OK,NCT03730662,NCT03730662,YES,Tirzepatide versus insulin glargine in type 2 diabetes and increased cardiovascular risk (SURPASS-4),2021
INCRETINS_T2D_NMA_REVIEW.html,NCT04039503,SURPASS-5,2022,35133415,OK,NCT04039503,NCT04039503,YES,Effect of Subcutaneous Tirzepatide vs Placebo Added to Titrated Insulin Glargine on Glycemic Control,2022
INCRETINS_T2D_NMA_REVIEW.html,NCT04537923,SURPASS-6,2023,37786396,OK,NCT04537923,NCT04537923,YES,Tirzepatide vs Insulin Lispro Added to Basal Insulin in Type 2 Diabetes: The SURPASS-6 Randomized Cl,2023
INSULIN_ICODEC_REVIEW.html,NCT04460885,ONWARDS-1,2023,37356066,OK,NCT04460885,NCT04460885,YES,Weekly Icodec versus Daily Glargine U100 in Type 2 Diabetes without Previous Insulin.,2023
