file,nct,name,our_hr,aact_param_type,aact_value,aact_lci,aact_uci,aact_method,verdict,notes
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256,KEN-SHE bivalent,0.025,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT02834637,DoRIS 1d-vs-3d bivalent,1.0,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00122681,PATRICIA Cervarix 3-dose,0.071,1-Rate Ratio,92.9,79.9,98.3,,DEFECT,"SIGN_DIFFER(our=0.071,aact=92.9);MAGNITUDE_DIFFER(our=0.07,aact=92.90)"
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00092534,FUTURE II Gardasil-4 3-dose,0.024,Percent relative risk reduction,96.6,88.2,99.6,,OK,
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT03675256,KEN SHE single-dose (Barnabas ,0.032,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT01448109,ADRENAL (Venkatesh 2018),0.96,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00625209,APROCCHSS (Annane 2018),0.88,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00670254,HYPRESS (Keh 2016),0.72,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
ICU_SEDATION_NMA_REVIEW.html,NCT01728558,SPICE-III (Shehabi 2019),1.0,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
ICU_SEDATION_NMA_REVIEW.html,NCT00466492,Strom 2010 no-sedation,4.2,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
ICU_SEDATION_NMA_REVIEW.html,NCT03653832,A2B Trial (Lewis 2025),0.93,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL23_PSA_NMA_REVIEW.html,NCT03675308,KEEPsAKE-1,1.62,Response Rate Difference,24.0,18.0,30.0,Cochran-Mantel-Haenszel,OK,
IL23_PSA_NMA_REVIEW.html,NCT03671148,KEEPsAKE-2,2.45,Response Rate Difference,24.5,15.9,33.0,Cochran-Mantel-Haenszel,OK,
IL23_PSA_NMA_REVIEW.html,NCT03162796,DISCOVER-1,2.79,Difference in percentage,29.8,18.6,41.1,Cochran-Mantel-Haenszel,OK,
IL23_PSA_NMA_REVIEW.html,NCT03158285,DISCOVER-2,1.95,Difference in percentage,31.2,22.9,39.5,Cochran-Mantel-Haenszel,OK,
IL23_PSORIASIS_REVIEW.html,NCT02207231,VOYAGE 1,25.8,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL23_PSORIASIS_REVIEW.html,NCT02684370,UltIMMa-1,59.21,adjusted difference in percentage,70.3,64.0,76.7,Cochran-Mantel-Haenszel,OK,
IL23_PSORIASIS_REVIEW.html,NCT01722331,reSURFACE 1,48.38,Difference in percentages,56.6,49.6,62.8,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT02207231,VOYAGE 1,86.76,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT02684370,UltIMMa-1,74.83,adjusted difference in percentage,70.3,64.0,76.7,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT01474512,UNCOVER-1,252.18,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT01597245,UNCOVER-2,5.26,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT01646177,UNCOVER-3,63.64,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT01365455,ERASURE,314.11,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT01358578,FIXTURE,6.38,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT03536884,BE RADIANT,1.55,Risk Difference (RD),12.682,5.771,19.592,,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT03370133,BE VIVID,88.6,Odds Ratio (OR),99.869,34.02,293.175,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT03412747,BE SURE,3.99,Risk Difference (RD),39.3,30.9,47.7,,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT02207244,VOYAGE 2,147.09,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT02684357,UltIMMa-2,135.52,Adjusted percentage difference,72.5,66.8,78.2,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT01708590,AMAGINE-1,381.26,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT01722331,reSURFACE-1,25.28,Difference in percentages,56.6,49.6,62.8,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT01729754,reSURFACE-2,4.05,Difference in percentages,59.8,52.9,65.9,Cochran-Mantel-Haenszel,OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT01708603,AMAGINE-2,2.49,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IL_PSORIASIS_NMA_REVIEW.html,NCT02074982,CLEAR,2.79,Odds Ratio (OR),2.85,2.01,4.02,"Regression, Logistic",OK,
IL_PSORIASIS_NMA_REVIEW.html,NCT03410992,BE READY,871.9,Odds Ratio (OR),496.318,82.798,2975.086,Cochran-Mantel-Haenszel,OK,
INAVOLISIB_BC_REVIEW.html,NCT04191499,INAVO120,0.43,Hazard Ratio (HR),0.43,0.32,0.59,Log Rank,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT03954834,SURPASS-1,-1.87,LS Mean Difference,-1.91,-2.18,-1.63,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT03987919,SURPASS-2,-0.45,LS Mean Difference,-0.51,-0.64,-0.38,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT02054897,SUSTAIN-1,-1.55,Treatment difference,-1.53,-1.81,-1.25,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT01885208,SUSTAIN-3,-0.62,Treatment difference,-0.62,-0.8,-0.44,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT02648204,SUSTAIN-7,-0.31,Treatment difference,-0.4,-0.55,-0.25,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT00518882,LEAD-6,-0.33,"Estimated treatment difference, LS Mean",-0.33,-0.47,-0.18,ANCOVA,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT01624259,AWARD-6,-0.06,LS Mean Difference,-0.06,-0.19,0.07,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT00318461,LEAD-2,-1.1,"Estimated treatment difference, LS Mean",-1.09,-1.3,-0.88,ANCOVA,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT01720446,SUSTAIN-6,0.74,Hazard Ratio (HR),0.74,0.58,0.95,"Regression, Cox",OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT01144338,EXSCEL,-0.53,Hazard Ratio (HR),0.91,0.832,1.004,"Regression, Cox",OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT02863419,PIONEER-4,-0.1,Mean treatment difference,-0.1,-0.3,0.0,Pattern mixture model,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT02607865,PIONEER-3,-0.5,Mean treatment difference,-0.5,-0.6,-0.4,Pattern mixture model,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT01930188,SUSTAIN-2,-1.1,treatment difference,-1.06,-1.21,-0.91,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT03882970,SURPASS-3,-1.04,LS Mean Difference,-0.86,-1.0,-0.72,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT03730662,SURPASS-4,-1.15,Mean Difference (Net),-0.99,-1.13,-0.86,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT04039503,SURPASS-5,-2.5,LS Mean Difference,-1.66,-1.88,-1.43,Mixed Models Analysis,OK,
INCRETINS_T2D_NMA_REVIEW.html,NCT04537923,SURPASS-6,-0.92,LS Mean Difference,-1.1,-1.24,-0.97,Mixed Models Analysis,OK,
INTENSIVE_BP_REVIEW.html,NCT00000620,ACCORD-BP,0.88,Hazard Ratio (HR),0.91,0.81,1.03,"Regression, Cox",OK,
INTENSIVE_BP_REVIEW.html,NCT03015311,STEP,0.74,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
INTENSIVE_BP_REVIEW.html,NCT00059306,SPS3-BP,0.81,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02578680,KEYNOTE-189,0.56,Hazard Ratio (HR),0.52,0.43,0.64,Log Rank,OK,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02775435,KEYNOTE-407,0.64,Hazard Ratio (HR),0.56,0.45,0.7,"Regression, Cox",OK,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02366143,IMpower150,0.78,Hazard Ratio (HR),0.62,0.52,0.74,Log Rank,OK,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT03164616,POSEIDON,0.77,Hazard Ratio (HR),0.74,0.62,0.885,Log Rank,OK,
IPTACOPAN_IGAN_REVIEW.html,NCT04578834,APPLAUSE-IgAN,0.62,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
JAK_RA_REVIEW.html,NCT01710358,RA-BEAM,3.5,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
JAK_RA_REVIEW.html,NCT02675426,SELECT-NEXT,3.3,Response Rate Difference,28.1,19.1,37.0,Cochran-Mantel-Haenszel,OK,
JAK_RA_REVIEW.html,NCT02889796,FINCH-1,3.28,Difference in Response Rates,26.7,20.6,32.8,"Regression, Logistic",OK,
JAK_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,2.53,Percent Difference,10.3,4.3,16.3,CMH Chi-square test,OK,
JAK_UC_REVIEW.html,NCT02819635,U-ACHIEVE Induction,7.77,Adjusted risk difference (%),8.4,0.0,16.8,Cochran-Mantel-Haenszel,OK,
JAK_UC_REVIEW.html,NCT02914522,SELECTION Induction A,2.04,Difference in Percentages,10.8,2.1,19.5,Cochran-Mantel-Haenszel,OK,
JAKI_AD_NMA_REVIEW.html,NCT03349060,JADE-MONO-1,5.66,Difference in Percentage,15.8,6.8,24.8,Cochran-Mantel-Haenszel,OK,
JAKI_AD_NMA_REVIEW.html,NCT03575871,JADE-MONO-2,4.19,Difference in Percentage,19.3,9.6,29.0,Cochran-Mantel-Haenszel,OK,
JAKI_AD_NMA_REVIEW.html,NCT03569293,Measure Up 1,7.27,Adjusted Response Rate Difference,63.4,57.1,69.8,Cochran-Mantel-Haenszel,OK,
JAKI_AD_NMA_REVIEW.html,NCT03607422,Measure Up 2,11.14,Adjusted Response Rate Difference,59.6,53.1,66.2,Cochran-Mantel-Haenszel,OK,
JAKI_AD_NMA_REVIEW.html,NCT03334396,BREEZE-AD1,3.52,Odds Ratio (OR),2.61,1.17,5.84,"Regression, Logistic",OK,
JAKI_AD_NMA_REVIEW.html,NCT03334422,BREEZE-AD2,3.06,Odds Ratio (OR),2.58,1.12,5.92,"Regression, Logistic",OK,
JAKI_AD_REVIEW.html,NCT03349060,JADE MONO-1,5.54,Difference in Percentage,15.8,6.8,24.8,Cochran-Mantel-Haenszel,OK,
JAKI_AD_REVIEW.html,NCT03575871,JADE MONO-2,4.25,Difference in Percentage,19.3,9.6,29.0,Cochran-Mantel-Haenszel,OK,
JAKI_AD_REVIEW.html,NCT03569293,MEASURE-UP 1,7.43,Adjusted Response Rate Difference,63.4,57.1,69.8,Cochran-Mantel-Haenszel,OK,
JAKI_AD_REVIEW.html,NCT03607422,MEASURE-UP 2,11.16,Adjusted Response Rate Difference,59.6,53.1,66.2,Cochran-Mantel-Haenszel,OK,
JAKI_RA_NMA_REVIEW.html,NCT00853385,ORAL-Standard,2.67,Percent difference,24.24,13.18,35.31,Normal approximation,OK,
JAKI_RA_NMA_REVIEW.html,NCT01710358,RA-BEAM,3.51,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
JAKI_RA_NMA_REVIEW.html,NCT02629159,SELECT-Compare,4.36,Response Rate Difference,34.1,29.0,39.2,Cochran-Mantel-Haenszel,OK,
JAKI_RA_NMA_REVIEW.html,NCT02889796,FINCH-1,3.34,Difference in Response Rates,26.7,20.6,32.8,"Regression, Logistic",OK,
KRAS_G12C_NMA_REVIEW.html,NCT04303780,CodeBreaK 200,0.66,Hazard Ratio (HR),0.663,0.509,0.864,Log Rank,OK,
KRAS_G12C_NMA_REVIEW.html,NCT04685135,KRYSTAL-12,0.58,Hazard Ratio (HR),0.58,0.45,0.76,Log Rank,OK,
LEBRIKIZUMAB_AD_REVIEW.html,NCT04146363,ADvocate1,3.38,Risk Difference (RD),29.7,21.6,37.8,Cochran-Mantel-Haenszel,OK,
LEBRIKIZUMAB_AD_REVIEW.html,NCT04178967,ADvocate2,3.14,Risk Difference (RD),21.9,14.2,29.6,Cochran-Mantel-Haenszel,OK,
LEBRIKIZUMAB_AD_REVIEW.html,NCT04250337,ADhere,1.82,Risk Difference (RD),18.3,5.1,31.5,Cochran-Mantel-Haenszel,OK,
LENACAPAVIR_PREP_REVIEW.html,NCT04994509,PURPOSE-1,0.02,Rate Ratio,0.0,0.0,0.042,Likelihood ratio test,OK,
LENACAPAVIR_PREP_REVIEW.html,NCT04925752,PURPOSE-2,0.11,Rate Ratio,0.043,0.01,0.182,Wald test,DEFECT,"MAGNITUDE_DIFFER(our=0.11,aact=0.04)"
LIPID_HUB_REVIEW.html,NCT01492361,REDUCE-IT,0.75,Hazard Ratio (HR),0.75,0.68,0.83,Log Rank,OK,
LIPID_HUB_REVIEW.html,NCT02104817,STRENGTH,1.02,Hazard Ratio (HR),0.99,0.9,1.09,"Regression, Cox",OK,
LIPID_HUB_REVIEW.html,NCT01169259,VITAL,0.92,Hazard Ratio (HR),0.96,0.88,1.06,"Regression, Cox",OK,
LIPID_HUB_REVIEW.html,NCT01841944,OMEMI,1.08,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
LIPID_HUB_REVIEW.html,NCT02944682,RESPECT-EPA,0.79,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
LU_PSMA_MCRPC_REVIEW.html,NCT03511664,VISION,0.4,Hazard Ratio (HR),0.4,0.29,0.57,Log Rank,OK,
LU_PSMA_MCRPC_REVIEW.html,NCT04689828,PSMAfore,0.43,Hazard Ratio (HR),0.41,0.29,0.56,Log Rank,OK,
MALARIA_ACT_NMA_REVIEW.html,NCT01704508,Bandim AL-vs-DP,0.5,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_ACT_NMA_REVIEW.html,NCT06076213,TES2022 DRC,0.78,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_ACT_NMA_REVIEW.html,NCT04565184,Yaounde TES Cameroon,0.71,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_ACT_NMA_REVIEW.html,NCT05192265,Nigeria PA-vs-AL,0.8,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_ACT_NMA_REVIEW.html,NCT04767191,Siaya-Bungoma TES Kenya,0.57,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_VACCINE_NMA_REVIEW.html,NCT00866619,"RTS,S/AS01 Phase 3",0.637,Vaccine efficacy,55.8,50.6,60.4,"Regression, Cox",OK,
MALARIA_VACCINE_NMA_REVIEW.html,NCT03896724,R21/Matrix-M Phase 2b (Datoo 2,0.23,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_VACCINE_NMA_REVIEW.html,NCT04704830,R21/Matrix-M Phase 3 (Datoo 20,0.25,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_VACCINES_NMA_REVIEW.html,NCT00866619,"RTS,S Phase 3",0.64,Vaccine efficacy,55.8,50.6,60.4,"Regression, Cox",OK,
MALARIA_VACCINES_NMA_REVIEW.html,NCT03896724,R21 Phase 2b,0.23,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MALARIA_VACCINES_NMA_REVIEW.html,NCT04704830,R21 Phase 3,0.25,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02589782,TB-PRACTECAL (BPaLM vs SOC),0.22,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02333799,Nix-TB (BPaL single-arm XDR-TB,0.34,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT03086486,ZeNix (BPaL dose-finding),0.79,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,NCT00924937,CORDIOPREV (Delgado-Lista 2022,0.74,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MHEALTH_ART_ADHERENCE_REVIEW.html,NCT00830622,WelTel Kenya 1,1.23,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03461757,ACHIEVE I,1.95,Risk Difference (RD),10.4,6.5,14.2,Cochran-Mantel-Haenszel,OK,
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03235479,ACHIEVE II,1.49,Risk Difference (RD),4.9,0.5,9.3,Cochran-Mantel-Haenszel,OK,
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT02867709,SAMURAI,2.0,Odds Ratio (OR),1.56,1.09,2.22,"Regression, Logistic",OK,
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03872453,Rimegepant Study 303,1.87,Stratified Percentage Difference,4.2,-2.3,10.7,Cochran-Mantel-Haenszel,OK,
MIRIKIZUMAB_UC_REVIEW.html,NCT03518086,LUCENT-1,2.08,Risk Difference (RD),11.1,3.2,19.1,Cochran-Mantel-Haenszel,OK,
MIRIKIZUMAB_UC_REVIEW.html,NCT03524092,LUCENT-2,2.97,Risk Difference (RD),23.2,15.2,31.2,Cochran-Mantel-Haenszel,OK,
MIRVETUXIMAB_OVARIAN_REVIEW.html,NCT04209855,MIRASOL,0.65,Cox Proportional Hazard,0.63,0.513,0.785,Log Rank,OK,
MITAPIVAT_THALASSEMIA_REVIEW.html,NCT04770753,ENERGIZE,24.7,Percentage difference,40.9,32.0,49.8,Cochran-Mantel-Haenszel,OK,
MITRAL_FUNCMR_REVIEW.html,NCT01626079,COAPT,0.57,Kaplan Meier,0.966,0.948,,Z test Using Kaplan Meier Survival,OK,
MITRAL_FUNCMR_REVIEW.html,NCT01920698,MITRA-FR,1.13,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MITRAL_FUNCMR_REVIEW.html,NCT02444338,RESHAPE-HF2,0.64,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MM_1L_NMA_REVIEW.html,NCT02252172,MAIA,0.56,Hazard Ratio (HR),0.56,0.43,0.73,Log Rank,OK,
MM_1L_NMA_REVIEW.html,NCT02195479,ALCYONE,0.5,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
MM_1L_NMA_REVIEW.html,NCT02541383,CASSIOPEIA,0.47,Odds Ratio (OR),1.6,1.21,2.12,Cochran-Mantel-Haenszel,DEFECT,"SIGN_DIFFER(our=0.47,aact=1.6);MAGNITUDE_DIFFER(our=0.47,aact=1.60)"
MM_1L_NMA_REVIEW.html,NCT03319667,IMROZ,0.6,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT02998528,CheckMate-816,0.63,Cox Proportional Hazard,0.63,0.43,0.91,Log Rank,OK,
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03425643,KEYNOTE-671,0.58,Hazard Ratio (HR),0.59,0.48,0.72,Log Rank,OK,
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03800134,AEGEAN,0.68,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT02878330,Nirsevimab Phase 2b,0.3,Relative Risk Reduction,70.1,52.3,81.2,Poisson regression,OK,
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT03979313,MELODY,0.25,Relative Risk Reduction (RRR),74.53,49.63,87.12,Poisson Model,DEFECT,"SIGN_DIFFER(our=0.25,aact=74.53);MAGNITUDE_DIFFER(our=0.25,aact=74.53)"
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT05437510,HARMONIE,0.17,Efficacy,84.04,69.493,92.411,Exact method using binomial distribution,OK,
OBESITY_DRUGS_NMA_REVIEW.html,NCT04184622,SURMOUNT-1,36.7,Least Square (LS) Mean Difference (Net),-13.5,-14.6,-12.5,Mixed Models Analysis,DEFECT,"SIGN_DIFFER(our=36.7,aact=-13.5)"
OBESITY_DRUGS_NMA_REVIEW.html,NCT03548935,STEP 1,18.4,Treatment difference,-12.44,-13.37,-11.51,ANCOVA,DEFECT,"SIGN_DIFFER(our=18.4,aact=-12.44)"
OBESITY_DRUGS_NMA_REVIEW.html,NCT01272219,SCALE Obesity,6.0,Estimated mean difference,-5.39,-5.82,-4.95,ANCOVA,DEFECT,"SIGN_DIFFER(our=6.0,aact=-5.39)"
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02151981,AURA3,0.3,Hazard Ratio (HR),0.3,0.23,0.41,Log Rank,OK,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02296125,FLAURA,0.46,Hazard Ratio (HR),0.46,0.37,0.57,Log Rank,OK,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02511106,ADAURA,0.2,Hazard Ratio (HR),0.23,0.18,0.3,Log Rank,OK,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT04035486,FLAURA2,0.62,Hazard Ratio (HR),0.62,0.49,0.79,Log Rank,OK,
PAH_THERAPY_NMA_REVIEW.html,NCT04576988,STELLAR,0.16,Treatment difference,40.8,27.53,54.14,Aligned Rank Stratified Wilcoxon (ARSW),OK,
PAH_THERAPY_NMA_REVIEW.html,NCT01106014,GRIPHON,0.6,Hazard Ratio (HR),0.6,0.46,0.78,Log Rank,OK,
PAH_THERAPY_NMA_REVIEW.html,NCT00810693,PATENT-1,0.55,Mean Difference (Final Values),35.78,20.06,51.51,ANCOVA,OK,
PAH_THERAPY_NMA_REVIEW.html,NCT00660179,SERAPHIN,0.55,Hazard Ratio (HR),0.704,0.516,0.96,Log Rank,OK,
PARP_ARPI_MCRPC_REVIEW.html,NCT03732820,PROpel,0.66,Hazard Ratio (HR),0.66,0.54,0.81,Log Rank,OK,
PARP_ARPI_MCRPC_REVIEW.html,NCT03748641,MAGNITUDE,0.73,Hazard Ratio (HR),0.729,0.556,0.956,Log Rank,OK,
PARP_ARPI_MCRPC_REVIEW.html,NCT03395197,TALAPRO-2,0.63,Hazard Ratio (HR),0.627,0.506,0.777,Log Rank,OK,
PARP_OVARIAN_REVIEW.html,NCT01844986,SOLO-1,0.3,Hazard Ratio (HR),0.3,0.23,0.41,"Regression, Cox",OK,
PARP_OVARIAN_REVIEW.html,NCT02477644,PAOLA-1,0.59,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
PARP_OVARIAN_REVIEW.html,NCT02655016,PRIMA,0.62,Hazard Ratio (HR),0.62,0.502,0.755,Log Rank,OK,
PBC_PPAR_REVIEW.html,NCT04526665,ELATIVE,13.4,Odds Ratio (OR),37.562,7.641,302.247,Exact Cochran-Mantel-Haenszel test,DEFECT,"MAGNITUDE_DIFFER(our=13.40,aact=37.56)"
PBC_PPAR_REVIEW.html,NCT04620733,RESPONSE,3.0,Risk Difference (RD),41.7,27.7,53.4,Cochran-Mantel-Haenszel,OK,
PCSK9_LIPID_NMA_REVIEW.html,NCT00202878,IMPROVE-IT,0.936,Hazard Ratio (HR),0.936,0.887,0.988,Cox proportional hazard model,OK,
PCSK9_LIPID_NMA_REVIEW.html,NCT01764633,FOURIER,0.85,Hazard Ratio (HR),0.85,0.79,0.92,Log Rank,OK,
PCSK9_LIPID_NMA_REVIEW.html,NCT01663402,ODYSSEY-OUTCOMES,0.85,Hazard Ratio (HR),0.85,0.78,0.93,Log Rank,OK,
PCSK9_LIPID_NMA_REVIEW.html,NCT02993406,CLEAR-OUTCOMES,0.87,Hazard Ratio (HR),0.87,0.79,0.96,Log Rank,OK,
PEDIATRIC_HIV_ART_NMA_REVIEW.html,NCT02259127,"ODYSSEY (DTG vs SOC, paeds)",0.61,Risk Difference (RD),-0.08,-0.14,-0.03,Bootstrap method,DEFECT,"SIGN_DIFFER(our=0.61,aact=-0.08)"
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT02196038,REHAB-HF (Kitzman 2021),1.5,Mean Difference (Final Values),1.5,0.9,2.0,joint model,OK,
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT01072500,LIFE (Pahor 2014),0.82,Hazard Ratio (HR),0.82,0.69,0.98,"Regression, Cox",OK,
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT00871715,ICARE (Winstein 2016),1.0,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
